selection,unit,onset,duration,pitch,staff,voice,bar,measure_position
szymanowski_1,9,18.666666666666668,0.3333333333333333,61,lower,66,5,2.6666666666666665
szymanowski_1,9,19.0,0.3333333333333333,48,lower,66,5,3.0
szymanowski_1,9,19.333333333333332,0.3333333333333333,49,lower,66,5,3.3333333333333335
szymanowski_1,9,19.5,0.5,56,upper,63,5,3.5
szymanowski_1,9,19.5,0.5,68,upper,63,5,3.5
szymanowski_1,9,19.666666666666668,0.3333333333333333,61,lower,66,5,3.6666666666666665
szymanowski_1,9,20.0,0.3333333333333333,48,lower,66,6,0.0
szymanowski_1,9,20.0,2.0,46,lower,67,6,0.0
szymanowski_1,9,20.333333333333332,0.3333333333333333,49,lower,66,6,0.3333333333333333
szymanowski_1,9,20.5,1.0,56,upper,63,6,0.5
szymanowski_1,9,20.5,1.0,68,upper,63,6,0.5
szymanowski_1,9,20.666666666666668,0.3333333333333333,61,lower,66,6,0.6666666666666666
szymanowski_1,9,21.0,0.3333333333333333,48,lower,66,6,1.0
szymanowski_1,9,21.333333333333332,0.3333333333333333,49,lower,66,6,1.3333333333333333
szymanowski_1,9,21.5,0.5,54,upper,63,6,1.5
szymanowski_1,9,21.5,0.5,66,upper,63,6,1.5
szymanowski_1,9,21.666666666666668,0.3333333333333333,58,lower,66,6,1.6666666666666667
szymanowski_1,9,22.0,0.3333333333333333,47,lower,66,6,2.0
szymanowski_1,9,22.0,2.0,46,lower,67,6,2.0
szymanowski_1,9,22.333333333333332,0.3333333333333333,48,lower,66,6,2.3333333333333335
szymanowski_1,9,22.5,1.0,53,upper,63,6,2.5
szymanowski_1,9,22.5,1.0,65,upper,63,6,2.5
szymanowski_1,9,22.666666666666668,0.3333333333333333,56,lower,66,6,2.6666666666666665
szymanowski_1,9,23.0,0.3333333333333333,47,lower,66,6,3.0
szymanowski_1,9,23.333333333333332,0.3333333333333333,48,lower,66,6,3.3333333333333335
szymanowski_1,9,23.5,0.5,52,upper,63,6,3.5
szymanowski_1,9,23.5,0.5,64,upper,63,6,3.5
szymanowski_1,9,23.666666666666668,0.3333333333333333,54,lower,66,6,3.6666666666666665
szymanowski_1,9,24.0,0.3333333333333333,47,lower,66,7,0.0
szymanowski_1,9,24.0,2.0,44,lower,67,7,0.0
szymanowski_1,9,24.333333333333332,0.3333333333333333,48,lower,66,7,0.3333333333333333
szymanowski_1,9,24.5,1.0,54,upper,63,7,0.5
szymanowski_1,9,24.5,1.0,66,upper,63,7,0.5
szymanowski_1,9,24.666666666666668,0.3333333333333333,58,lower,66,7,0.6666666666666666
szymanowski_1,9,25.0,0.3333333333333333,47,lower,66,7,1.0
szymanowski_1,9,25.333333333333332,0.3333333333333333,48,lower,66,7,1.3333333333333333
szymanowski_1,9,25.5,0.5,53,upper,63,7,1.5
szymanowski_1,9,25.5,0.5,65,upper,63,7,1.5
szymanowski_1,9,25.666666666666668,0.3333333333333333,56,lower,66,7,1.6666666666666667
szymanowski_1,9,26.0,0.3333333333333333,47,lower,66,7,2.0
szymanowski_1,9,26.0,1.0,42,lower,67,7,2.0
szymanowski_1,9,26.333333333333332,0.3333333333333333,48,lower,66,7,2.3333333333333335
szymanowski_1,9,26.5,1.0,53,upper,63,7,2.5
szymanowski_1,9,26.5,1.0,65,upper,63,7,2.5
szymanowski_1,9,26.666666666666668,0.3333333333333333,56,lower,66,7,2.6666666666666665
szymanowski_1,9,27.0,0.3333333333333333,43,lower,66,7,3.0
szymanowski_1,9,27.333333333333332,0.3333333333333333,44,lower,66,7,3.3333333333333335
szymanowski_1,9,27.333333333333332,0.6666666666666666,44,lower,67,7,3.3333333333333335
szymanowski_1,9,27.5,0.5,51,upper,63,7,3.5
szymanowski_1,9,27.5,0.5,63,upper,63,7,3.5
szymanowski_1,9,27.666666666666668,0.3333333333333333,56,lower,66,7,3.6666666666666665
szymanowski_1,9,28.0,0.3333333333333333,43,lower,66,8,0.0
szymanowski_1,9,28.0,2.0,41,lower,67,8,0.0
szymanowski_1,9,28.333333333333332,0.3333333333333333,44,lower,66,8,0.3333333333333333
szymanowski_1,9,28.5,1.0,51,upper,63,8,0.5
szymanowski_1,9,28.5,1.0,63,upper,63,8,0.5
szymanowski_1,9,28.666666666666668,0.3333333333333333,56,lower,66,8,0.6666666666666666
szymanowski_1,9,29.0,0.3333333333333333,43,lower,66,8,1.0
szymanowski_1,9,29.333333333333332,0.3333333333333333,44,lower,66,8,1.3333333333333333
szymanowski_1,9,29.5,0.5,49,upper,63,8,1.5
szymanowski_1,9,29.5,0.5,61,upper,63,8,1.5
szymanowski_1,9,29.666666666666668,0.3333333333333333,53,lower,66,8,1.6666666666666667
szymanowski_1,9,30.0,0.3333333333333333,41,lower,66,8,2.0
szymanowski_1,9,30.0,2.0,40,lower,67,8,2.0
szymanowski_1,9,30.333333333333332,0.3333333333333333,42,lower,66,8,2.3333333333333335
szymanowski_1,9,30.5,1.0,51,upper,63,8,2.5
szymanowski_1,9,30.5,1.0,63,upper,63,8,2.5
szymanowski_1,9,30.666666666666668,0.3333333333333333,54,lower,66,8,2.6666666666666665
